meta,id,tweet,sentiment,emotion
meta,19705,piyush ji desh aaps bahot ummid indian railway china railway better honi chahiy,neutral,others
meta,16523,ahr bhai andher video banaya karo nhi meme bann der nhi lagti,neutral,joy
meta,780,us kitaab nahi chaln dete hey jiski shapath lete hey fuck go,negative,disgust
meta,15389,abhi bjp 18 mp satisfi nahi abhi bjp bengal govt chahiyeaur nahi bu usi,negative,others
meta,22700,nilesh56 problem pata kiya jais logo muslim ladkiya hijab burqa,negative,disgust
meta,44676,54 hafiz bhai ap chahen aik match haren pura world cup lakin hum fakhar ha ap hamari team,positive,others
meta,19257,gaurav bhaiii love ur vdeo alot frm hyderabad,positive,joy
meta,9875,matlab mujeh inko zeyada danda nahi dena chahiyewarna block jahonga,positive,others
meta,14077,dam laga lo jitna kabhi nahi shakta 4number kaam puri zindgi nikal jig,positive,others
meta,1301,hanya orang yg betul2 pernah patah hati je boleh feel lagu nidengar lirik diameremang guy moment bila final,neutral,sadness
meta,16099,selector captain gujari karta hu kedar jagah yuvi chanc dena chahiy 2019 world,neutral,others
meta,12390,unless dont hear mauka mauka song doesnt seem world cup ha start maukamauka worldcup2019 worldcup,neutral,others
meta,3565,madam glti ni h wo kya h naam pich inc lga hua h n ji wo motiv krwa deta h,neutral,others
meta,24824,beast bc ink 56 fan woh ba itni aukad nahi u,negative,disgust
meta,24484,hmmm better mother cow father eleph sympathi mom monkey uncl,negative,others
meta,24514,log western media bbc pe bharosa kart lekin apn desh media pe bharosa nahi desh chho,neutral,others
meta,14914,haro jeeto alway,positive,others
meta,14798,best friend thing im lucki watch grow conquer along thi journey forev proud,positive,joy
meta,29077,arr gaari nahi gaana,neutral,others
meta,1728,teri maa chut behen lode teri gand jor h 15 minut liy mil le tujh teri randi maa,negative,anger
meta,37422,mc tere abhi sharam nahi aati na hrami dall roz gaali khata logon tera khana,negative,disgust
meta,23936,tabhi badnam sale hindu dharm compar mt kro kattar logo hindu sha,negative,disgust
meta,12173,24 hey nang wassap miss na hehe see around lang ah goodluck sa colleg life mage fa kagd na,positive,sadness
meta,26418,kya bolta beedu apunlog dum chamak raha haina yeh suit glass bole tou dum jhakazz contesta,positive,joy
meta,43603,mashallah aaj pakistani team bat bohat a6i 349 target diya bowl wese pakistan bohat mazboot dua kare,positive,joy
meta,18475,bajrang bali jai meethhi meethhi baatein pm modi say balakot airstrik happen,neutral,others
meta,17577,rag rag ganga special moment rajeev sir yhi baat mujh pasand har apn pan milt hero,positive,joy
meta,35058,nana eish bruh youll moe end phela dont forget marri,neutral,sadness
meta,17297,watch sita movi reallyyi amaz perform nata vishwaroopam,positive,others
meta,22917,kyu bjp k pich lattu tarah ghum rahe ind har waqt bjp walo khush karn k liy ais tweet,negative,disgust
meta,34963,joot per allah lanaant ji apni maaa mara peeta wo thane gyi us credibl zero pakistan armi zindabad,negative,disgust
meta,37562,khale mahmud bowl nai humein match harwa diya rememb,negative,others
meta,6516,baat batau sabko mai aaj 13 ghant soyi hu bina disturb actual satisfi scari,positive,others
meta,35825,offic extrem excit share shanurag thakur 4th term mp ha take oath minist state pm,neutral,joy
meta,8507,sheldon laav oho mat batao itna zarori bh nahi,neutral,others
meta,21828,pandit realli suprb seduct excit watch movi watch guy gon na set screen,positive,joy
meta,13058,fir dono match krane chunav aayog problem kyo h chunav aayog kya kam h chunav krana,negative,others
meta,31204,hindu ram nam naara lagan wale iss darn koyi zarurat nahiyeh aam cm,neutral,others
meta,37112,na na allah nek band baddua bhe kaam sakt enemi pakistan destroy karn liy,negative,others
meta,3661,mp sarkar aayi light kase rh jaegi invertor le aao sarkar phle pai,neutral,disgust
meta,18992,lanat tmhare uper apn bando bhej aisi video banwayiallah k gher nahi bakhsha,positive,disgust
meta,20729,china box offic sridevi mom 8 list 100 film,positive,others
meta,27504,great line trik fatah jiaap sachch insan h,positive,others
meta,41037,ji desh armi fighter jet air forc shamil karti haiu desh sakta,positive,others
meta,38152,apn aaj tk winner nhi btaya dream11 wale apni team banak khelt h player acha chlt,neutral,others
meta,28450,bu enko pakdt rhna kabhi bikebotscam cmd sanjay bhati mat pakdna 25lk janta paisa 10000cr kha,neutral,disgust
meta,12118,sir bar agar elect mei khde hue nhi jeet paog nhi dega aapko vote kyon aapn apn,negative,disgust
meta,21820,bear aww v,neutral,others
meta,22603,ladi gentl men ap log dekho iss matarchood iss gaali khan,negative,disgust
meta,21940,haqu truck batti peechay mat lgao 18 messag bhejn walay buddhay uncleperform worst,negative,disgust
meta,40444,shah g mjhi apka waistcoat bhtt pasand haan apka smile bhe alway keep smile,positive,joy
meta,22963,ok samjha yeh musalman saar rapist kyun ba suwaron tarah paida karn seekht,negative,disgust
meta,28688,bhart mata jai malda harishchandrapur zp10 join 200 youva bjym jindabad bjp jindabad,positive,others
meta,29782,om accha ram rhim banda inh nikl,neutral,others
meta,33171,chanda crush,neutral,others
meta,41172,aukat kya desh liy kabhi achha socha kya gaddaro modi khilaf boln,negative,disgust
meta,36123,steph curri find easi kraaa ow ow ow,neutral,others
meta,35554,amethi jeetn k liy bahut bahut hardik badhai desh jaisi karmath,positive,joy
meta,37942,assalam alaikum friendsap sub alvida mubarak yaa allah sub maa khu rakh ameen,positive,joy
meta,26007,agar bjp aan waal dino tike rahana ec ais kam karn aavashyakta,neutral,others
meta,5697,way parent rais wa sooooo smart much freedom never misbehav bc wan na betray,negative,anger
meta,18669,onemoredayjoin us tomorrow 10 day en friendshiplearn bg,positive,others
meta,34451,sir ji mai vika tiwari meri taraf namst dishtik bhadhohi tahsil aurai uttarpradeh madha,neutral,joy
meta,43987,malik lakin color red nhi lag rha apk bike mujh apn old pic dekhai pictur wala bike mo,neutral,others
meta,11514,dont worri bhot secur yeh km az km har array gheri ba baat nahi,neutral,disgust
meta,25247,haan bilkul jai shree ram boln walo jai,positive,others
meta,21810,today roza work matter difficult get work fast love ramzan grow miss,positive,joy
meta,1994,mishra kya na ji app dekhn bad nasha utarti nahi utarti nahi app fir dikh,positive,joy
meta,19989,stream love thru gucci mane ft princ pop justin bieber,neutral,others
meta,32499,waah million dollar pic love u till last breath bhaijaan,positive,joy
meta,3059,dil khush hu sir aapk liy humara desh surakshit haatho veri best sir,positive,joy
meta,19364,bharat favorit human bajrangi sultan salman khan film bharat 5th june dekhna na bhule,positive,joy
meta,35624,pure partidaar samaj chuna lagaya mp chakkar meyeh partidaar neta un,negative,disgust
meta,6210,first pay bill spoil fuck mehe wa crazi kick curb end storyyyyi,neutral,anger
meta,11851,siddiqui bum chum trust pakistan publicli sulk india daili basi spoil,negative,others
meta,2154,ha baat smart tailent lekin yeh tumh virast,positive,others
meta,15253,28 5 2019 ji tarah jalwa dikhaya usko lekar pura india khush ms dhoni,positive,joy
meta,9688,wohi hypothet toh raul vinci rajiv gandhi suputr,neutral,others
meta,15538,hansraj total unfit bjp post woh muslim galt nahin boln wala na bhadkau bhasan dene wala,negative,others
meta,26132,pakistan kay pass big hitter kyun nahi sirf asif ali us bahir bethna parta ani,neutral,others
meta,14069,ptm tatto bachon lashon pe armi imran khan k khilf propaganda baht karta magar log,negative,disgust
meta,1217,manniy narendra modi g b j p parti jeet hardik subhkamnay,positive,joy
meta,17320,purd bhumat vijay huy payar aadarniy pm modiji badhai ram raji agaya bhagva bar fir sunami bn kr,positive,joy
meta,4151,jai vidhayak ji veri nice work,neutral,joy
meta,26472,yehi eek tarika thodi popular hone unk bare socho fake bot id bana repli,neutral,others
meta,21234,chunaav parinamo dikha diya chit fund ghotal k rafel k chor mahagathbandhan waalo chod k na,negative,disgust
meta,31043,rssbldc2018type aj yuva pagal nh h shab jate jate nokriya nikalog vote mil,neutral,others
meta,14719,kyon vika muddopar baat chalegi shehzad pappu 70 saalon chori ghotal,neutral,disgust
meta,43876,amaz twt perform live bgt stage last night love everi second reliv perform,positive,joy
meta,26324,india bilkool sahi kaha aapney mullah log owaisi jaisa rajneta bjp k,negative,disgust
meta,1251,sudrega nahi keralanev thi learnsuch liter foolssad im say,negative,disgust
meta,28989,tune thik dekha nahi bey tota nahi present,neutral,others
meta,33896,bear gaand mari padi h vo tujh bkl dikhta nhi haram aulad katw sale sb gaddar rhoge terrorist sale kutt,negative,disgust
meta,4028,meri tarah vote diya thaa 23 may shaam isk haadsa hua sad,negative,sadness
meta,24329,fuck thi team manag bc bezt krwate rehti hen hamesha kheln ni mujra krne ku chale jate udr pakvwi,negative,anger
meta,42915,plan jaipur trip dekho duniyaa travelsbest rate guarante jaipur amberfort jalmah hawamah,neutral,others
meta,6021,humbl neeyat achi awaaz meethi hojati sweet soul allah tumh khush rakh,positive,joy
meta,34806,veri nice stand anti social element thank chuna ram ji much effort effici work,positive,joy
meta,17100,18 kaun gf kaha gf,neutral,others
meta,23948,chutiy bohot bid chutiya wo likht kon kon section dekhn aaya,negative,disgust
meta,15801,aye meri zameen afsoss nahi tere liy sau dard sahe mehfooz rahe teri aan sada chaah jaan meri yeh rahe na rahe,positive,others
meta,38922,happi birthday brother stay bless stay strong wish u mani ahead,positive,joy
meta,13899,nikal sale parti mai bjp support hu per ais log parti nahi hona chahiy mahilao,negative,anger
meta,24613,yani tmc bjp varchasaw ladai na jane kitn chirag bujhan wale shame polit,negative,disgust
meta,20380,zeeshan23 aj ch ren nechi kal parsu dekhein,neutral,others
meta,15560,evm sarkaar dalal wo toh debat nahi kareng debat kareng wo desh drohi ba,negative,disgust
meta,19287,aww thank u ateu hehe,positive,joy
meta,19062,oye ism lynch bat kha aa gayi jase log bhadkat bhole bhale musalman k,negative,disgust
meta,13054,khan241 internet sucksnot abl take clear ss thi haseen insaan bilalabbasonjeetopakistan khan,neutral,anger
meta,30700,histori top 5 song jahan rahoon introduc tere bin sanu soniya,neutral,others
meta,28934,desh mai garibo sarkar payal hattya di polic mood bhanp rahi kitn mil sakt vender jail,negative,others
meta,15833,hamar lakho kashmiri pandito nikala gya tumh aesa likhna mehsoo nahi hua paper,neutral,disgust
meta,26405,proud sir u hrd minist india manda,positive,joy
meta,18382,sardana ji dangal pannel like thi bjp speak person bjp speak person rr admivhp,neutral,others
meta,12669,nahi aaj kal kanhaiya kumar vo kutta jisk photo post dono lete reht h,negative,anger
meta,7318,salam aapko shiv sainik apka bahut samman karata ushke salah bihar jdu ni,positive,others
meta,7501,small mistak india avoid kutto ghee hazam nahi hoti wais,negative,disgust
meta,32328,realiz yet nobodi show real love like mine smh yoo fr mood,neutral,others
meta,872,kais chutiy log mandir abhi bana nahi india unemploy rate sunkar mandir yaad aata,neutral,disgust
meta,30187,54 thi nation dressw proud captain wear shalwar,positive,joy
meta,25181,suna mohabbat sitam dha rahi unh raat din meri yaad aa rahi,positive,others
meta,38079,rajiv plz rahul indispens bjp victori rahul jaan tujh deng nahi,neutral,others
meta,26093,beta 1990 mt bhul jaapn kashmir gadhar hindu yad kr smj ayega,negative,disgust
meta,29304,thi girl alreadi excit celebr birthday 2nd june let sonakshian,neutral,joy
meta,18825,whi tri thi new game tukda gang ide break india today india unit jai hind,positive,others
meta,27406,abe randwai ram naam kharab diya maderchod randwai sudhar ja gujjar ja,negative,anger
meta,7582,ajkal love bs lust ban gy ha,neutral,disgust
meta,10432,nahi karega dhrna pardarsan agar leader pit jata mar jata hum karya karta es kaam,positive,others
meta,38909,jaat naam kais batayega agar hindu thappad mar diya randi tv pe b,negative,disgust
meta,37395,abey saalo harami laudo kya ashleel photo daal rahe bey twitter sharam nahi aati bu,negative,anger
meta,18778,ji aapko jeet bahut bahut subhkamnay e dil icha,positive,joy
meta,10280,dekho ji radha rani toh brij aajkal hema ji aapko toh meera bankar gali ga,positive,joy
meta,17330,kartik tere baap bola bsdk bs fake news zinda reht log haan mc pc karnam batau bol,negative,disgust
meta,25486,hyeongjun love much deserv rank even cri look cute waah wan na hug yo,positive,joy
meta,18482,gr8 job sir indian terrorist failay unko maaro salut jahil kahi k india naam badnam kr,positive,joy
meta,16975,sir solut nai hua ha abhi call aai thi pass nagerpalika unhona kha apka civil hoptl mai hoga bu,neutral,others
meta,16056,desh sudharn kafi logo problm lakin nahi desh alka jais ghatiya mandbudhi log hot,negative,anger
meta,13845,shrimaan modi ji namaskaar ji pahachano apney param mitra mohanp pandit ji villag mawai faridabad,neutral,others
meta,13063,kya bat wah bahot khub aise jajba har hindustani har bachon hona jarur jaihind bharat mata,positive,joy
meta,14881,muze modi ji jitana aapko modi ji jitaana modi ji jeet gay khush huy,positive,joy
meta,26225,rona band kro bhai pleaseho gaya hona logo chun k bheja wahaunka khyal rakho,negative,sadness
meta,3228,kab sudhrog bjp paltu anchor chitput ghatna bta rhe itni fatti,negative,anger
meta,8722,savarkar baat krr rhe ask pm shoot 25 popul give vot,negative,others
meta,30083,chup warna aankhon laser teko jala dunga sala sacredgam date nai bata raha,negative,anger
meta,30279,afwahain tere baap kuttey marn thin lekin bhonk tu bata raha tera baap kutta nhi khinzeer,positive,anger
meta,19238,kudiy ni aparshakti khurana sargun mehta neeti dbt tht song would good bett,neutral,others
meta,14153,kaitaa last friday ramadan may get barakah thi daymay abl reach next onejumma ah,positive,joy
meta,2652,lover looolyaahn toh wake sawaal nahitum matlub romanc enjoy na karn insaan,neutral,others
meta,5888,nahi nahi nobl peac prize winner pakistan ayeng toh umme kya,negative,sadness
meta,7303,mujh ehsaa baba hum piyas ziyada karugi tums na taqaza baba beti tums waa,neutral,others
meta,36339,sirji kyun pareshaan kr rhe pm koelect khatm hawa gay vaadeins na paegay aapk,negative,others
meta,12090,wonder agar chapter id pe pade toh shaayad yeh nahi pucht,positive,others
meta,31989,kabhi ghanta karvay hal inh job nahi nikala gaya hoga uss huva kya,neutral,others
meta,39930,super highway kedarnath badrinath listen care thi realli ambiti work char dham yatra,neutral,others
meta,35320,fcg wale chhod dono predict ekdam right,neutral,others
meta,4390,better eat food chupchaap pagal,neutral,others
meta,32460,dhoklaa nahi peeta nahi bolta hu iss cancer theek nahi india muslim p,negative,others
meta,28015,teri maa adi choti jor laga diya use jail dal kya ukhad liya bata 1 innoc p,negative,anger
